ref_area.label,source.label,indicator.label,sex.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Kenya,HS - Continuous household survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2021,41.42,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,HS - Continuous household survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2019,47.92,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,HS - Continuous household survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2019,50.26,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,HS - Continuous household survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2019,43.76,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,HIES - Household Budget Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2016,44.48,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,HIES - Household Budget Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2016,47.34,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,HIES - Household Budget Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2016,40.11,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2022,41.3,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2022,42.8,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2022,39.13,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2021,40.86,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2021,42.28,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2021,38.69,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2020,40.67,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2020,41.98,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2020,38.76,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2019,41,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2019,42.23,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2019,39.17,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2018,41.65,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2018,42.89,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2018,39.86,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2017,41.47,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2017,42.6,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2017,39.8,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2016,41.55,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2016,42.78,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2016,39.81,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2015,41.5,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2015,42.72,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2015,39.77,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2014,41.11,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2014,42.26,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2014,39.48,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2013,40.97,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2013,42.08,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,LFS - Employment and Unemployment Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2013,39.36,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2021,49.5,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2021,49.74,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2021,49.15,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2020,50.25,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2020,50.65,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2020,49.72,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2019,49.98,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2019,50.04,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2019,49.9,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2017,51.45,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2017,51.55,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2017,51.32,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2016,50.18,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2016,50.27,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2016,50.05,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2015,50.92,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2015,50.99,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2015,50.82,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2014,51.26,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2014,51.19,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2014,51.34,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2013,51.23,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2013,51.21,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,HIES - Household Socio-Economic Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2013,51.26,,,Repository: ILO-STATISTICS - Micro data processing
Kiribati,PC - Population Census,Mean weekly hours actually worked per employee by sex,Sex: Total,2020,36.64,,,Repository: ILO-STATISTICS - Micro data processing
Kiribati,PC - Population Census,Mean weekly hours actually worked per employee by sex,Sex: Male,2020,37.42,,,Repository: ILO-STATISTICS - Micro data processing
Kiribati,PC - Population Census,Mean weekly hours actually worked per employee by sex,Sex: Female,2020,35.68,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2023,38.28,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2023,40.79,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2023,35.27,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2022,37.67,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2022,40.17,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2022,34.58,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2021,38.39,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2021,41,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2021,35.13,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2020,39.14,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2020,41.63,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2020,35.93,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2019,39.99,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2019,42.62,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2019,36.67,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2018,40.89,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2018,43.34,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2018,37.74,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2017,42.23,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2017,44.72,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2017,39,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2016,42.53,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2016,45.03,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2016,39.26,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2015,43.3,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2015,45.73,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2015,40.07,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2014,44.45,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2014,46.19,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2014,41.49,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2013,43.39,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2013,45.05,,,Repository: ILO-STATISTICS - Micro data processing
Republic of Korea,LFS - Economically Active Population Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2013,40.49,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2022,42.92,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2022,43.52,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2022,41.56,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2021,42.8,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2021,43.41,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2021,41.35,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2020,42.38,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2020,43.13,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2020,40.45,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2019,44.04,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2019,44.9,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2019,41.48,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2018,44.89,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2018,45.77,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2018,42.03,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2017,44.77,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2017,45.94,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2017,40.98,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2016,44.21,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2016,45.42,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2016,40.52,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2015,43.43,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2015,44.56,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2015,40.02,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2014,43.07,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2014,44.11,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2014,40.21,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2013,42.67,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2013,43.64,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2013,39.83,,,Repository: ILO-STATISTICS - Micro data processing
Lao People's Democratic Republic,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2022,43.84,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Lao People's Democratic Republic,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2022,44.44,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Lao People's Democratic Republic,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2022,42.79,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Lao People's Democratic Republic,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2017,41.45,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Lao People's Democratic Republic,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2017,41.98,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Lao People's Democratic Republic,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2017,40.58,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Lebanon,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2019,47.83,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Lebanon,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2019,50.96,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Lebanon,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2019,40.46,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Liberia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2017,49.41,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Liberia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2017,50.93,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Liberia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2017,44.5,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Liberia,HIES - Household Income and Expenditure Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2016,42.7,,,Repository: ILO-STATISTICS - Micro data processing
Liberia,HIES - Household Income and Expenditure Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2016,43.43,,,Repository: ILO-STATISTICS - Micro data processing
Liberia,HIES - Household Income and Expenditure Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2016,40.02,,,Repository: ILO-STATISTICS - Micro data processing
Liberia,HIES - Household Income and Expenditure Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2014,43.85,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Liberia,HIES - Household Income and Expenditure Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2014,44.58,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Liberia,HIES - Household Income and Expenditure Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2014,40.87,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Saint Lucia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2022,40.36,,,Repository: ILO-STATISTICS - Micro data processing
Saint Lucia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2022,40.68,,,Repository: ILO-STATISTICS - Micro data processing
Saint Lucia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2022,40.05,,,Repository: ILO-STATISTICS - Micro data processing
Saint Lucia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2021,39.54,,,Repository: ILO-STATISTICS - Micro data processing
Saint Lucia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2021,39.84,,,Repository: ILO-STATISTICS - Micro data processing
Saint Lucia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2021,39.26,,,Repository: ILO-STATISTICS - Micro data processing
Saint Lucia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2020,39.56,,,Repository: ILO-STATISTICS - Micro data processing
Saint Lucia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2020,40.22,,,Repository: ILO-STATISTICS - Micro data processing
Saint Lucia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2020,38.99,,,Repository: ILO-STATISTICS - Micro data processing
Saint Lucia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2019,40.78,,,Repository: ILO-STATISTICS - Micro data processing
Saint Lucia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2019,41.23,,,Repository: ILO-STATISTICS - Micro data processing
Saint Lucia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2019,40.35,,,Repository: ILO-STATISTICS - Micro data processing
Saint Lucia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2018,41.05,,,Repository: ILO-STATISTICS - Micro data processing
Saint Lucia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2018,41.58,,,Repository: ILO-STATISTICS - Micro data processing
Saint Lucia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2018,40.5,,,Repository: ILO-STATISTICS - Micro data processing
Saint Lucia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2017,40.59,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Saint Lucia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2017,41.23,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Saint Lucia,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2017,39.96,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2022,44.53,,,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2022,45.6,,,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2022,42.59,,,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2021,44.54,,,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Male,2021,45.8,,,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Female,2021,42.09,,,Repository: ILO-STATISTICS - Micro data processing
Sri Lanka,LFS - Labour Force Survey,Mean weekly hours actually worked per employee by sex,Sex: Total,2020,45.14,,,Repository: ILO-STATISTICS - Micro data processing
