"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2020",33.06,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2019",37.18,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2019",40.24,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2019",33.03,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2018",37.34,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2018",40.41,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2018",33.15,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2017",37.2,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2017",40.29,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2017",32.97,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2016",37.1,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2016",40.18,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2016",32.87,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2015",37,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2015",40.04,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2015",32.85,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2014",36.9,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2014",40,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2014",32.71,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2013",36.92,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2013",39.97,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2013",32.73,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2023",43.84,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2023",45.04,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2023",42.43,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2022",43.89,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2022",45.18,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2022",42.34,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2021",43.85,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2021",45.24,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2021",42.13,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2020",43.96,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2020",45.32,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2020",42.3,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2019",43.79,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2019",45.11,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2019",42.17,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2018",43.7,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2018",45.01,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2018",42.07,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2017",43.55,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2017",44.78,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2017",42,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2016",43.43,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2016",44.65,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2016",41.88,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2014",43.13,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2014",44.33,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2014",41.54,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2013",43.49,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2013",44.81,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2013",41.73,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2022",48.58,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2022",49.28,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2022",44.58,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2021",47.8,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2021",48.47,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2021",44.18,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2020",47.46,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2020",47.98,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2020",44.67,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2019",48.5,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2019",49.24,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2019",44.05,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2018",47.62,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2018",48.27,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2018",44.33,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2017",47.62,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2017",48.06,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2017",45.68,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2015",39,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked",
"Japan","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2015",43.7,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked",
"Japan","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2015",32.9,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked",
"Japan","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2014",39.1,,"Working time concept: Hours actually worked",
"Japan","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2014",43.8,,"Working time concept: Hours actually worked",
"Japan","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2014",32.9,,"Working time concept: Hours actually worked",
"Kazakhstan","LFS - Sample Survey of Employment","Mean weekly hours usually worked per employed person by sex","Sex: Total","2015",31,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Kazakhstan","LFS - Sample Survey of Employment","Mean weekly hours usually worked per employed person by sex","Sex: Male","2015",33,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Kazakhstan","LFS - Sample Survey of Employment","Mean weekly hours usually worked per employed person by sex","Sex: Female","2015",29,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Kenya","HS - Continuous household survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2021",42.54,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2021",46.51,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2021",38.21,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2019",47.54,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2019",50.87,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2019",43.88,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HIES - Household Budget Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2016",42.94,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HIES - Household Budget Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2016",46.92,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HIES - Household Budget Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2016",38.74,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2022",39.44,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2022",41.16,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2022",36.71,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2021",39.26,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2021",40.99,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2021",36.42,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2020",39.4,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2020",40.78,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2020",37.23,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2019",39.66,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2019",41.04,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2019",37.41,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2018",39.53,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2018",40.75,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2018",37.56,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2017",38.91,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2017",40.04,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2017",37.09,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2016",37.97,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2016",39.4,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2016",35.78,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2015",37.49,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2015",39.16,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2015",35.02,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2014",36.95,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2014",38.75,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2014",34.34,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2013",36.76,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2013",38.18,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2013",34.61,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2019",45.95,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2019",46.3,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2019",45.56,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2015",43.6,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked","Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding armed forces and/or conscripts"
"Republic of Korea","LFS - Economically Active Population Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2015",46,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked","Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding armed forces and/or conscripts"
"Republic of Korea","LFS - Economically Active Population Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2015",40.4,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked","Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding armed forces and/or conscripts"
"Republic of Korea","LFS - Economically Active Population Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2014",43.8,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked","Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding armed forces and/or conscripts"
"Republic of Korea","LFS - Economically Active Population Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2014",46.2,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked","Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding armed forces and/or conscripts"
"Republic of Korea","LFS - Economically Active Population Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2014",40,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked","Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding armed forces and/or conscripts"
"Kosovo","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2022",43.21,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2022",43.89,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2022",41.4,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2021",43.4,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2021",44.07,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2021",41.53,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2020",43.51,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2020",44.27,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2020",41.2,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2019",44.01,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2019",44.88,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2019",41.07,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2018",45.25,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2018",46.35,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2018",41.2,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
